Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
6885,6886,Synset('blind.n.02'),8,he waited impatiently in the blind,Synset('screen.n.04'),7,a screen of trees afforded privacy,0
6887,6888,Synset('turn.n.04'),8,events suddenly took an awkward turn,Synset('development.n.04'),7,recent developments in Iraq,0
6888,6889,Synset('mental_picture.n.01'),8,he described his mental picture of his assailant,Synset('image.n.01'),7,her imagination forced images upon her too awful to contemplate,0
6889,6890,Synset('sod.n.04'),11,the poor sod couldn't even buy a drink,Synset('guy.n.01'),10,a nice guy,0
6890,6891,Synset('resolution.n.11'),9,he always wrote down his New Year's resolutions,Synset('action.n.01'),6,there were stories of murders and other unnatural actions,0
6891,6892,Synset('separation.n.04'),9,the separation of wheat from chaff,Synset('threshing.n.01'),10,they used to do the threshing by hand but now there are machines to do it,1
6892,6893,Synset('readiness.n.01'),5,putting them in readiness,Synset('strip_alert.n.01'),7,the Air Force will keep fighters on strip alert at bases around the country,1
6893,6894,Synset('authority.n.01'),7,he has the authority to issue warrants,Synset('command.n.03'),8,an admiral in command,1
6894,6895,Synset('row.n.01'),7,a row of chairs,Synset('serration.n.02'),8,the pliers had serrations to improve the grip,1
6896,6897,Synset('committal_service.n.01'),10,the committal service will be held next Monday,Synset('service.n.03'),9,the Sunday service,0
6898,6899,Synset('floor.n.03'),13,the government established a wage floor,Synset('price_floor.n.01'),14,the government used price supports to maintain the price floor,1
6899,6900,Synset('type.n.04'),8,small type is hard to read,Synset('screen_font.n.01'),10,when the screen font resembles a printed font a document may look approximately the same on the screen as it will when printed,1
6900,6901,Synset('trace.n.01'),6,he speaks French with a trace of an accent,Synset('spark.n.04'),7,a spark of interest,1
6901,6902,Synset('reform.n.01'),10,justice was for sale before the reform of the law courts,Synset('housecleaning.n.01'),11,more housecleaning is in store at other accounting firms,1
6902,6903,Synset('siren_call.n.01'),9,he succumbed to the siren call of the wilderness,Synset('appeal.n.02'),8,his smile was part of his appeal to her,0
6903,6904,Synset('superficiality.n.02'),9,he ignored the wound because of its superficiality,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,0
6905,6906,Synset('sufficiency.n.03'),5,he questioned the sufficiency of human intelligence,Synset('ampleness.n.01'),6,the ampleness of her servings more than satisfied his hunger,1
6906,6907,Synset('antagonistic_muscle.n.01'),9,the biceps and triceps are antagonistic muscles,Synset('antagonist.n.02'),10,when bending the elbow the triceps are the antagonist,1
6907,6908,Synset('opinion.n.01'),7,my opinion differs from yours,Synset('predetermination.n.02'),10,he entered the argument with a predetermination to prove me wrong,1
6908,6909,Synset('closeness.n.01'),8,their closeness grew as the night wore on,Synset('belonging.n.01'),7,with his classmates he felt a sense of belonging,0
6909,6910,Synset('lifeline.n.02'),9,the airlift provided a lifeline for Berlin,Synset('support.n.03'),8,the policy found little public support,0
6910,6911,Synset('medicine.n.03'),10,he studied medicine at Harvard,Synset('preventive_medicine.n.01'),11,the medical establishment doesn't profit from preventive medicine,1
6911,6912,Synset('response.n.01'),6,this situation developed in response to events in Africa,Synset('reaction.n.05'),7,he was pleased by the audience's reaction to his performance,1
6912,6913,Synset('picture.n.05'),7,the dictionary had many pictures,Synset('artwork.n.01'),5,the publisher was responsible for all the artwork in the book,0
6915,6916,Synset('variation.n.05'),7,he patented a variation on the sandal,Synset('bastard.n.03'),8,the architecture was a kind of bastard suggesting Gothic but not true Gothic,1
6917,6918,Synset('feeling.n.04'),9,he had a queasy feeling,Synset('constriction.n.03'),10,he felt a constriction in her chest,1
6918,6919,Synset('silver_bullet.n.01'),9,no silver bullet can make the world safe from terrorism,Synset('solution.n.03'),8,the easy solution is to look it up in the handbook,0
6919,6920,Synset('cry.n.01'),6,the speaker was interrupted by loud cries from the rear of the audience,Synset('halloo.n.01'),7,he gave a great halloo but no one heard him,1
6920,6921,Synset('network.n.02'),8,the networks compete to broadcast important sports events,Synset('facility.n.01'),6,the assembly plant is an enormous facility,0
6921,6922,Synset('cut.n.10'),11,a dress of traditional cut,Synset('taste.n.03'),8,arrogance and lack of taste contributed to his rapid success,0
6923,6924,Synset('luck.n.02'),5,bad luck caused his downfall,Synset('bad_luck.n.02'),6,if I didn't have bad luck I wouldn't have any luck at all,1
6924,6925,Synset('row.n.01'),7,a row of chairs,Synset('serration.n.02'),8,the pliers had serrations to improve the grip,1
6926,6927,Synset('gap.n.01'),8,gap between income and outgo,Synset('inequality.n.01'),6,the growing inequality between rich and poor,0
6927,6928,Synset('mainstream.n.01'),8,his thinking was in the American mainstream,Synset('thought.n.03'),7,19th century thought,0
6928,6929,Synset('fit.n.03'),6,I admired the fit of her coat,Synset('hang.n.02'),7,he adjusted the hang of his coat,1
6930,6931,Synset('currency.n.02'),7,the currency of ideas,Synset('prevalence.n.01'),6,he was surprised by the prevalence of optimism about the future,0
6931,6932,Synset('passing.n.04'),8,the passing of winter,Synset('end.n.03'),7,the end was exciting,0
6932,6933,Synset('scan.n.02'),9,he analyzed the brain scan,Synset('picture.n.01'),8,they showed us the pictures of their wedding,0
6933,6934,Synset('invite.n.01'),11,he didn't get no invite to the party,Synset('invitation.n.01'),10,an invitation to lunch,0
6937,6938,Synset('mistake.n.01'),7,he made a bad mistake,Synset('confusion.n.05'),8,he changed his name in order to avoid confusion with the notorious outlaw,1
6938,6939,Synset('result.n.03'),7,he listened for the results on the radio,Synset('train.n.04'),9,it led to a train of disasters,1
6939,6940,Synset('lap_of_luxury.n.01'),10,he was raised in the lap of luxury,Synset('ease.n.02'),9,a life of luxury and ease,0
6940,6941,Synset('ideogram.n.01'),8,Chinese characters are ideograms,Synset('logogram.n.01'),9,7 is a logogram that is pronounced `seven' in English and `nanatsu' in Japanese,1
6941,6942,Synset('column.n.04'),5,the test tube held a column of white powder,Synset('hoodoo.n.01'),6,a tall sandstone hoodoo,1
6944,6945,Synset('second_wind.n.01'),7,She had dinner and got a second wind to finish painting,Synset('energy.n.03'),6,Europeans often laugh at American energy,0
6945,6946,Synset('lyric.n.01'),8,his compositions always started with the lyrics,Synset('matter.n.06'),6,he always took some reading matter with him on the plane,0
6948,6949,Synset('floor.n.09'),10,there was a motion from the floor,Synset('hall.n.03'),9,lecture hall,0
6949,6950,Synset('bottom.n.02'),6,they started at the bottom of the hill,Synset('base.n.05'),7,the base of the skull,1
6950,6951,Synset('slickness.n.03'),8,he could feel the slickness of the tiller,Synset('smoothness.n.01'),7,admiring the slim smoothness of her thighs,0
6951,6952,Synset('wiggle_room.n.01'),8,the request left some wiggle room for future restructuring,Synset('flexibility.n.02'),7,he enjoyed the flexibility of his working arrangement,0
6952,6953,Synset('last.n.02'),7,he was the last to leave,Synset('rank.n.02'),6,his salary was determined by his rank and seniority,0
6953,6954,Synset('place.n.10'),7,he overstepped his place,Synset('niche.n.01'),8,he found his niche in the academic world,1
6954,6955,Synset('reputation.n.03'),8,he acquired a reputation as an actor before he started writing,Synset('respect.n.03'),6,she lost all respect for him,0
6955,6956,Synset('footprint.n.02'),6,the footprints of an earlier civilization,Synset('trace.n.02'),5,there wasn't a trace of evidence for the claim,0
6956,6957,Synset('diagonal.n.03'),7,the bishop moves on the diagonals,Synset('line.n.01'),6,the line of soldiers advanced with their bayonets fixed,0
6957,6958,Synset('exchange.n.03'),7,Adam was promised immortality in exchange for his disobedience,Synset('tradeoff.n.01'),8,I faced a tradeoff between eating and buying my medicine,1
6958,6959,Synset('bunker_mentality.n.01'),8,after so many suicide bombings the Israelis have to resist developing a bunker mentality,Synset('defensiveness.n.01'),7,his defensiveness was manifested in hurt silence,0
6959,6960,Synset('inhospitality.n.01'),8,he was taken aback by such inhospitality,Synset('welcome.n.02'),7,the proposal got a warm welcome,0
6961,6962,Synset('residence.n.01'),8,a person can have several residences,Synset('home.n.01'),9,deliver the package to my home,1
6962,6963,Synset('border.n.05'),10,the rug had a wide blue border,Synset('edge.n.06'),9,the edge of the leaf is wavy,0
6963,6964,Synset('ease.n.02'),9,a life of luxury and ease,Synset('lap_of_luxury.n.01'),10,he was raised in the lap of luxury,1
6964,6965,Synset('agreement.n.02'),7,there was no agreement between theory and measurement,Synset('justness.n.01'),9,it was performed with justness and beauty,1
6965,6966,Synset('middle.n.04'),5,the middle of the war,Synset('deep.n.01'),6,in the deep of night,1
6966,6967,Synset('extent.n.02'),6,the vast extent of the desert,Synset('acreage.n.01'),8,he wanted some acreage to build on,1
6967,6968,Synset('appropriation.n.03'),7,the necessary funds were obtained by the government's appropriation of the company's operating unit,Synset('acquiring.n.01'),6,I envied his talent for acquiring,0
6968,6969,Synset('excitement.n.02'),9,his face was flushed with excitement and his hands trembled,Synset('fever_pitch.n.01'),10,the crowd was at fever pitch,1
6969,6970,Synset('reaction.n.05'),7,he was pleased by the audience's reaction to his performance,Synset('response.n.01'),6,this situation developed in response to events in Africa,0
6970,6971,Synset('disfavor.n.01'),7,he is in disfavor with the king,Synset('wilderness.n.01'),8,he led the Democratic party back from the wilderness,1
6971,6972,Synset('article.n.02'),6,an article of clothing,Synset('dish.n.01'),10,we gave them a set of dishes for a wedding present,1
6974,6975,Synset('monopoly.n.01'),8,a monopoly on silver,Synset('corner.n.07'),9,a corner on the silver market,1
6975,6976,Synset('row.n.06'),8,they won the championship three years in a row,Synset('sequence.n.02'),7,the doctor saw a sequence of patients,0
6976,6977,Synset('countenance.n.01'),6,a pleasant countenance,Synset('expression.n.01'),7,a sad expression,1
6977,6978,Synset('goner.n.01'),10,I'm a goner if this plan doesn't work,Synset('desperate.n.01'),9,they prey on the hopes of the desperate,0
6978,6979,Synset('sight.n.05'),9,out of sight of land,Synset('compass.n.03'),8,within the compass of education,0
6979,6980,Synset('fastidiousness.n.01'),6,neatness and fastidiousness of dress,Synset('squeamishness.n.02'),7,the program was withdrawn because of the squeamishness of some viewers,1
6980,6981,Synset('recognition.n.02'),8,a politician whose recall of names was as remarkable as his recognition of faces,Synset('identity.n.02'),9,geneticists only recently discovered the identity of the gene that causes it,1
6981,6982,Synset('recognition.n.02'),8,a politician whose recall of names was as remarkable as his recognition of faces,Synset('identity.n.02'),9,geneticists only recently discovered the identity of the gene that causes it,1
6982,6983,Synset('elegance.n.01'),5,she conveys an aura of elegance and gentility,Synset('magnificence.n.02'),6,for magnificence and personal service there is the Queen's hotel,1
6984,6985,Synset('capability.n.02'),7,the capability of a metal to be fused,Synset('resistance.n.06'),8,these trees are widely planted because of their resistance to salt and smog,1
6986,6987,Synset('tie.n.09'),8,he needed a tie for the packages,Synset('drawstring.n.01'),9,he pulled the drawstring and closed the bag,1
6987,6988,Synset('night.n.06'),11,they worked from morning to night,Synset('twilight.n.01'),10,he loved the twilight,0
6988,6989,Synset('hand.n.01'),8,he had the hands of a surgeon,Synset('left.n.03'),9,jab with your left,1
6989,6990,Synset('hemoglobin.n.01'),14,fish have simpler hemoglobin than mammals,Synset('oxyhemoglobin.n.01'),15,oxyhemoglobin transports oxygen to the cells of the body,1
6990,6991,Synset('possibility.n.04'),9,bankruptcy is always a possibility,Synset('possible.n.01'),10,politics is the art of the possible,1
6991,6992,Synset('rootage.n.01'),7,strengthened by rootage in the firm soil of faith,Synset('motionlessness.n.01'),5,the utter motionlessness of a marble statue,0
6992,6993,Synset('annihilation.n.02'),8,bomb tests resulted in the annihilation of the atoll,Synset('extinction.n.04'),9,they think a meteor cause the extinction of the dinosaurs,1
6993,6994,Synset('depression.n.10'),8,depression of the space bar on the typewriter,Synset('click.n.04'),9,a click on the right button for example,1
6996,6997,Synset('accuracy.n.01'),5,he was beginning to doubt the accuracy of his compass,Synset('preciseness.n.02'),7,he handled it with the preciseness of an automaton,1
6997,6998,Synset('fall.n.06'),9,the fall of the House of Hapsburg,Synset('anticlimax.n.01'),10,the anticlimax of a brilliant career,1
6999,7000,Synset('device.n.03'),11,he would stoop to any device to win a point,Synset('shtik.n.04'),13,how did you ever fall for a shtik like that?,1
7000,7001,Synset('notice.n.02'),8,he escaped the notice of the police,Synset('remark.n.02'),9,it passed without remark,1
7002,7003,Synset('cry.n.01'),6,the speaker was interrupted by loud cries from the rear of the audience,Synset('halloo.n.01'),7,he gave a great halloo but no one heard him,1
7003,7004,Synset('effect.n.06'),8,the effects of sleep loss,Synset('aftereffect.n.02'),9,the drug had unexpected aftereffects,1
7004,7005,Synset('spill.n.04'),10,he had a nasty spill on the ice,Synset('slip.n.07'),9,he blamed his slip on the ice,0
7007,7008,Synset('good_time.n.01'),7,we had a good time at the party,Synset('experience.n.03'),6,a surprising experience,0
7008,7009,Synset('formality.n.02'),7,the formality of his voice made the others pay him close attention,Synset('stateliness.n.01'),8,she served coffee with great stateliness,1
7009,7010,Synset('tone.n.01'),6,he began in a conversational tone,Synset('roundness.n.01'),7,there is a musky roundness to his wordiness,1
7011,7012,Synset('neighborhood.n.02'),7,it is a friendly neighborhood,Synset('street.n.05'),8,the whole street protested the absence of street lights,1
7012,7013,Synset('white_hope.n.01'),9,this company is the great white hope of the nuclear industry's waste management policy,Synset('hope.n.04'),8,he was their best hope for a victory,0
7013,7014,Synset('sector.n.03'),11,he was helpless in an important sector of his life,Synset('idea.n.01'),6,it was not a good idea,0
7014,7015,Synset('feature.n.01'),9,the map showed roads and other features,Synset('badge.n.02'),10,wearing a tie was regarded as a badge of respectability,1
7015,7016,Synset('reform.n.02'),11,the reforms he proposed were too radical for the politicians,Synset('undertaking.n.01'),8,he prepared for great undertakings,0
7016,7017,Synset('fortune.n.04'),6,whatever my fortune may be,Synset('misery.n.01'),10,the misery and wretchedness of those slums is intolerable,1
7017,7018,Synset('card.n.08'),8,you have to turn in your card to get a handicap,Synset('record.n.05'),7,"Al Smith used to say, `Let's look at the record'",0
7018,7019,Synset('bus.n.04'),13,the fenders had fallen off that old bus,Synset('dysphemism.n.01'),7,his favorite dysphemism was to ask for axle grease when he wanted butter,0
7019,7020,Synset('opener.n.01'),8,she played Chopin for her opener,Synset('start.n.01'),7,it was off to a good start,0
7020,7021,Synset('blessing.n.01'),9,he gave the project his blessing,Synset('support.n.02'),8,the president no longer has the support of his own party,0
7024,7025,Synset('limit.n.06'),5,there are limits on the amount you can bet,Synset('skeleton.n.01'),8,the battalion was a mere skeleton of its former self,1
7025,7026,Synset('advisory.n.01'),7,a frost advisory,Synset('announcement.n.02'),6,the announcement appeared in the local newspaper,0
7026,7027,Synset('sex_chromosome.n.01'),8,mammals normally have two sex chromosomes,Synset('chromosome.n.01'),7,humans have 22 chromosome pairs plus two sex chromosomes,0
7027,7028,Synset('possibility.n.04'),9,bankruptcy is always a possibility,Synset('possible.n.01'),10,politics is the art of the possible,1
7028,7029,Synset('touch.n.09'),10,he watched the beggar trying to make a touch,Synset('entreaty.n.01'),8,an entreaty to stop the fighting,0
7029,7030,Synset('option.n.02'),8,what option did I have?,Synset('soft_option.n.01'),9,the instructor took the soft option and gave the boy a passing grade,1
7030,7031,Synset('fever_pitch.n.01'),10,the crowd was at fever pitch,Synset('excitement.n.02'),9,his face was flushed with excitement and his hands trembled,0
7033,7034,Synset('dollar_volume.n.01'),7,the store's dollar volume continues to rise,Synset('bulk.n.02'),6,it is cheaper to buy it in bulk,0
7034,7035,Synset('impromptu.n.01'),8,a witty impromptu must not sound premeditated,Synset('address.n.03'),7,he listened to an address on minor Roman poets,0
7036,7037,Synset('air.n.01'),6,air pollution,Synset('breath.n.02'),7,his sour breath offended her,1
7037,7038,Synset('decision_making.n.01'),7,a good executive must be good at decision making,Synset('settlement.n.05'),8,they finally reached a settlement with the union,1
7038,7039,Synset('slapper.n.01'),11,someone slapped me on the back and I turned to see who the slapper was,Synset('hitter.n.02'),10,a hard hitter,0
7039,7040,Synset('whiskey_neat.n.01'),8,he ordered a whiskey neat,Synset('helping.n.01'),6,the helpings were all small,0
7040,7041,Synset('service.n.13'),11,he accepted service of the subpoena,Synset('movement.n.11'),8,the movement of cargo onto the vessel,0
7041,7042,Synset('energy.n.04'),8,his writing conveys great energy,Synset('sparkle.n.01'),10,he had a sparkle in his eye,1
7042,7043,Synset('class.n.08'),6,she has a lot of class,Synset('elegance.n.01'),5,she conveys an aura of elegance and gentility,0
7043,7044,Synset('effect.n.06'),8,the effects of sleep loss,Synset('side_effect.n.01'),9,severe headaches are one of the side effects of the drug,1
7044,7045,Synset('libration.n.01'),9,the libration of the moon,Synset('influence.n.04'),6,the influence of mechanical action,0
7045,7046,Synset('formation.n.01'),5,a defensive formation,Synset('serration.n.02'),8,the pliers had serrations to improve the grip,1
7046,7047,Synset('pressure.n.02'),8,the public brought pressure to bear on the government,Synset('influence.n.01'),6,used her parents' influence to get the job,0
7047,7048,Synset('benefit_of_clergy.n.01'),11,they are living together without benefit of clergy,Synset('sanction.n.04'),10,it had the sanction of the church,0
7049,7050,Synset('preciseness.n.02'),7,he handled it with the preciseness of an automaton,Synset('exactness.n.01'),6,he demanded exactness in all details,0
7050,7051,Synset('closeness.n.01'),8,their closeness grew as the night wore on,Synset('belonging.n.01'),7,with his classmates he felt a sense of belonging,0
7051,7052,Synset('separatism.n.02'),6,separatism is a serious problem in Quebec,Synset('disposition.n.04'),5,a swelling with a disposition to rupture,0
7052,7053,Synset('attachment.n.05'),9,attachment to a formal agenda,Synset('ecclesiasticism.n.01'),10,their ecclesiasticism overwhelmed their religion,1
7053,7054,Synset('sadness.n.02'),9,she tired of his perpetual sadness,Synset('emotional_state.n.01'),7,his emotional state depended on her opinion,0
7054,7055,Synset('entirety.n.01'),7,he read the article in its entirety,Synset('whole_shebang.n.01'),8,we saw the whole shebang,1
7055,7056,Synset('emphasis.n.01'),8,the red light gave the central figure increased emphasis,Synset('stress.n.03'),9,the stress was more on accuracy than on speed,1
7058,7059,Synset('tendency.n.04'),8,the shoreward tendency of the current,Synset('direction.n.01'),7,he looked the other direction,0
7060,7061,Synset('borrowing.n.01'),8,the borrowing of ancient motifs was very apparent,Synset('crossover.n.03'),9,a jazz-classical crossover album,1
7061,7062,Synset('night.n.06'),11,they worked from morning to night,Synset('twilight.n.01'),10,he loved the twilight,0
7063,7064,Synset('retrospection.n.01'),8,the story begins with no introductory retrospections,Synset('mention.n.01'),7,she made frequent mention of her promotion,0
7064,7065,Synset('hitter.n.02'),10,a hard hitter,Synset('slapper.n.01'),11,someone slapped me on the back and I turned to see who the slapper was,1
7065,7066,Synset('game.n.06'),7,the game is 6 all,Synset('score.n.03'),6,the score was 7 to 0,0
7066,7067,Synset('cold_comfort.n.01'),9,he told me that time heals all wounds but that was cold comfort to me,Synset('consolation.n.01'),8,second place was no consolation to him,0
7068,7069,Synset('attendance.n.03'),8,attendance was up by 50 per cent,Synset('company.n.06'),7,the house was filled with company when I arrived,0
7069,7070,Synset('borrowing.n.01'),8,the borrowing of ancient motifs was very apparent,Synset('misappropriation.n.02'),9,his explanation was a misappropriation of sociological theory,1
7072,7073,Synset('week.n.01'),6,it rained for a week,Synset('shiva.n.01'),7,the family is sitting shiva,1
7073,7074,Synset('nuance.n.01'),6,without understanding the finer nuances you can't enjoy the humor,Synset('meaning.n.01'),5,what is the meaning of this sentence,0
7075,7076,Synset('sumpsimus.n.01'),7,he preferred his erroneous but pleasing mumpsimus to the correct sumpsimus,Synset('speech.n.02'),5,his speech was garbled,0
7077,7078,Synset('surface.n.04'),11,it was not what it appeared to be on the surface,Synset('feature.n.01'),9,the map showed roads and other features,0
7079,7080,Synset('promise.n.02'),8,there is little or no promise that he will recover,Synset('rainbow.n.02'),9,chasing rainbows,1
7081,7082,Synset('jumper.n.02'),10,he is one hell of a jumper,Synset('hopper.n.02'),11,"at hopscotch, the best hoppers are the children",1
7082,7083,Synset('orifice.n.01'),8,the orifice into the aorta from the lower left chamber of the heart,Synset('mouth.n.01'),10,he stuffed his mouth with candy,1
7083,7084,Synset('region.n.03'),5,penguins inhabit the polar regions,Synset('safety.n.02'),7,He ran to safety,1
7086,7087,Synset('secret.n.01'),6,the combination to the safe was a secret,Synset('open_secret.n.01'),7,their love affair was an open secret,1
7087,7088,Synset('note.n.05'),6,it ended on a sour note,Synset('air.n.03'),5,an air of mystery,0
7088,7089,Synset('network.n.04'),8,a railroad network,Synset('reticulation.n.02'),9,the reticulation of a leaf,1
7089,7090,Synset('breed.n.01'),7,he experimented on a particular breed of white rats,Synset('variety.n.03'),6,varieties are frequently recognized in botany,0
7090,7091,Synset('acceptance.n.03'),6,torn jeans received no acceptance at the country club,Synset('appro.n.01'),8,he accepted it on appro,1
7091,7092,Synset('back_door.n.01'),11,he got his job through the back door,Synset('access.n.06'),10,he gained access to the building,0
7092,7093,Synset('custom.n.04'),13,I have given this tailor my custom for many years,Synset('business.n.06'),11,business is good today,0
7094,7095,Synset('ultimacy.n.01'),6,the ultimacy of these social values,Synset('profoundness.n.01'),7,the profoundness of his ignorance,1
7095,7096,Synset('reliance.n.01'),9,he wrote the paper with considerable reliance on the work of other scientists,Synset('certainty.n.01'),8,his certainty reassured the others,0
7096,7097,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,Synset('superficiality.n.02'),9,he ignored the wound because of its superficiality,1
7097,7098,Synset('picture.n.01'),8,they showed us the pictures of their wedding,Synset('scan.n.02'),9,he analyzed the brain scan,1
7100,7101,Synset('accretion.n.02'),6,he scraped away the accretions of paint,Synset('addition.n.03'),5,there was an addition to property taxes this year,0
7102,7103,Synset('squeeze.n.01'),10,he gave her cheek a playful squeeze,Synset('expression.n.09'),11,the expression of milk from her breast,1
7103,7104,Synset('opening.n.12'),10,he memorized all the important chess openings,Synset('order.n.15'),8,there were mistakes in the ordering of items on the list,0
7104,7105,Synset('ultimacy.n.01'),6,the ultimacy of these social values,Synset('extremity.n.03'),7,the extremity of despair,1
7105,7106,Synset('music.n.02'),10,he fell asleep to the music of the wind chimes,Synset('sound.n.02'),9,he strained to hear the faint sounds,0
7107,7108,Synset('topos.n.01'),8,James Joyce uses the topos of the Wandering Jew in his Ulysses,Synset('theme.n.02'),7,it was the usual `boy gets girl' theme,0
7109,7110,Synset('forager.n.01'),10,in Japan a fungus forager can earn a good living,Synset('hunter.n.02'),9,a treasure hunter,0
7110,7111,Synset('crispness.n.01'),8,crispness of new dollar bills,Synset('freshness.n.01'),7,she loved the freshness of newly baked bread,0
7111,7112,Synset('gossip.n.02'),9,the divorce caused much gossip,Synset('report.n.02'),8,he heard reports that they were causing trouble,0
7112,7113,Synset('danger.n.01'),6,you are in no danger,Synset('vulnerability.n.01'),7,his vulnerability to litigation,1
7113,7114,Synset('recognition.n.07'),7,the recognition of the Rio Grande as a boundary between Mexico and the United States,Synset('credence.n.01'),6,he gave credence to the gossip,0
7114,7115,Synset('demonstration.n.05'),5,the lecture was accompanied by dramatic demonstrations,Synset('explosion.n.06'),8,an explosion of laughter,1
7115,7116,Synset('prevalence.n.01'),6,he was surprised by the prevalence of optimism about the future,Synset('currency.n.02'),7,the currency of ideas,1
7116,7117,Synset('policy.n.01'),9,it was a policy of retribution,Synset('containment.n.01'),10,containment of communist expansion was a central principle of United States' foreign policy from 1947 to the 1975,1
7117,7118,Synset('tenor.n.05'),8,although I disagreed with him I could follow the tenor of his argument,Synset('drift.n.06'),9,caught the general drift of the conversation,1
7118,7119,Synset('return.n.10'),7,in return we gave them as good as we got,Synset('vengeance.n.01'),9,"Vengeance is mine; I will repay, saith the Lord",1
7119,7120,Synset('current.n.01'),8,the current was measured in amperes,Synset('juice.n.03'),9,when the wiring was finished they turned on the juice,1
7120,7121,Synset('bugaboo.n.02'),9,the old bugaboo of inflation still bothers them,Synset('concern.n.04'),8,New York traffic is a constant concern,0
7121,7122,Synset('affair.n.03'),6,the party was quite an affair,Synset('inauguration.n.02'),9,the new president obviously enjoyed his inauguration,1
7123,7124,Synset('council.n.03'),7,emergency council,Synset('jirga.n.01'),8,most criminal cases are handled by a tribal Jirga rather than by laws or police,1
7124,7125,Synset('couple.n.01'),7,the engaged couple,Synset('same-sex_marriage.n.01'),8,the legal status of same-sex marriages has been hotly debated,1
7125,7126,Synset('dog.n.03'),10,you lucky dog,Synset('chap.n.01'),9,that chap is your host,0
7126,7127,Synset('setting.n.01'),8,the perfect setting for a ghost story,Synset('scenario.n.02'),9,the scenario is France during the Reign of Terror,1
7131,7132,Synset('relationship.n.01'),4,the relationship between mothers and their children,Synset('male_bonding.n.01'),7,the rituals known as male bonding do not necessarily involve drinking beer together,1
7132,7133,Synset('rawness.n.01'),8,the rawness of the midnight air,Synset('wetness.n.01'),6,he confirmed the wetness of the swimming trunks,0
7134,7135,Synset('behalf.n.02'),8,in your behalf,Synset('sake.n.01'),7,for your sake,0
7136,7137,Synset('cyborg.n.01'),9,a cyborg is a cybernetic organism,Synset('machine.n.02'),8,the boxer was a magnificent fighting machine,0
7137,7138,Synset('comfort.n.01'),6,he is a man who enjoys his comfort,Synset('relief.n.02'),7,he enjoyed his relief from responsibility,1
7138,7139,Synset('quality.n.02'),6,the quality of students has risen,Synset('poorness.n.04'),8,she was unrecognizable because of the poorness of the photography,1
7139,7140,Synset('chafe.n.01'),10,he had a nasty chafe on his knee,Synset('pain.n.01'),8,the patient developed severe pain and distension,0
7140,7141,Synset('stature.n.01'),9,a man of great stature,Synset('esteem.n.01'),8,it is held in esteem,0
7141,7142,Synset('design.n.02'),7,the awkward design of the keyboard made operation difficult,Synset('logical_topology.n.01'),10,a network that looks like a star can have the logical topology of a bus,1
7142,7143,Synset('vow.n.01'),7,they took vows of poverty,Synset('assurance.n.02'),6,an assurance of help when needed,0
7143,7144,Synset('interest.n.03'),6,they said nothing of great interest,Synset('newsworthiness.n.01'),7,the judge conceded the newsworthiness of the trial,1
7144,7145,Synset('qualification.n.01'),7,her qualifications for the job are excellent,Synset('fitness.n.01'),6,they had to prove their fitness for the position,0
7145,7146,Synset('brother.n.02'),11,none of his brothers would betray him,Synset('member.n.01'),10,only members will be admitted,0
7147,7148,Synset('contrivance.n.03'),10,his testimony was just a contrivance to throw us off the track,Synset('plant.n.04'),11,the police used a plant to trick the thieves,1
7149,7150,Synset('cadaver.n.01'),7,the cadaver was intended for dissection,Synset('body.n.03'),6,they found the body in the lake,0
7150,7151,Synset('mechanism.n.02'),8,a mechanism of social control,Synset('performance.n.03'),7,they criticised his performance as mayor,0
7152,7153,Synset('texture.n.02'),10,the texture of Neapolitan life,Synset('quality.n.03'),9,each town has a quality all its own,0
7153,7154,Synset('stomach.n.04'),9,exercise gave him a good stomach for dinner,Synset('appetite.n.01'),8,an appetite for life,0
7155,7156,Synset('magnificence.n.02'),6,for magnificence and personal service there is the Queen's hotel,Synset('eclat.n.03'),7,the eclat of a great achievement,1
7156,7157,Synset('narrowness.n.01'),8,the narrowness of the road,Synset('fineness.n.02'),9,he marvelled at the fineness of her hair,1
7157,7158,Synset('possible.n.01'),10,politics is the art of the possible,Synset('possibility.n.04'),9,bankruptcy is always a possibility,0
7158,7159,Synset('contribution.n.01'),8,I am proud of my contribution in advancing the project,Synset('end.n.11'),9,he held up his end,1
7159,7160,Synset('preciseness.n.02'),7,he handled it with the preciseness of an automaton,Synset('exactness.n.01'),6,he demanded exactness in all details,0
7160,7161,Synset('weakness.n.03'),5,his weakness increased as he became older,Synset('smallness.n.03'),6,the smallness of her voice,1
7161,7162,Synset('impression.n.02'),6,he made a good impression,Synset('figure.n.08'),7,he cut a fine figure,1
7162,7163,Synset('dwelling.n.01'),8,he built a modest dwelling near the pond,Synset('residence.n.02'),10,he refused to live in the governor's residence,1
7163,7164,Synset('implication.n.05'),6,he was suspected of implication in several robberies,Synset('involvement.n.02'),5,he escaped involvement in the accident,0
7164,7165,Synset('turn_of_phrase.n.01'),5,John's succinct turn of phrase persuaded her that it would not be a good idea,Synset('conceit.n.03'),6,he could always come up with some inspired off-the-wall conceit,1
7165,7166,Synset('directness.n.01'),6,rivaling a hawk in directness of aim,Synset('pointedness.n.02'),7,the pointedness of his sarcasm was unmistakable,1
