Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
4860,4861,Synset('territory.n.02'),8,it wa his territory of specialization,Synset('area.n.02'),7,it was his area of specialization,0
4861,4862,Synset('cheap_shot.n.02'),12,he is still recovering from a cheap shot to his leg,Synset('shot.n.14'),11,he is still recovering from a shot to his leg,0
4862,4863,Synset('clawback.n.01'),9,upon the clawback of the book to it rightful owner the child wa given a tongue lashing,Synset('restitution.n.03'),8,upon the restitution of the book to its rightful owner the child was given a tongue lashing,0
4863,4864,Synset('weakness.n.05'),8,my own weakness is for good literature,Synset('preference.n.01'),7,my own preference is for good literature,0
4864,4865,Synset('ordination.n.03'),10,the ordination had to be approved by the whole committee,Synset('appointment.n.01'),9,the appointment had to be approved by the whole committee,0
4866,4867,Synset('rifle.n.01'),12,he wore his rifle in a shoulder holster,Synset('firearm.n.01'),11,he wore his firearm in a shoulder holster,0
4867,4868,Synset('silver_lining.n.01'),9,second place wa no silver lining to him,Synset('consolation.n.01'),8,second place was no consolation to him,0
4868,4869,Synset('hope.n.04'),8,he was their best hope for a victory,Synset('white_hope.n.01'),9,he wa their best white hope for a victory,1
4869,4870,Synset('reproach.n.01'),8,words of reproach,Synset('blame.n.02'),9,word of blame,1
4872,4873,Synset('squeamishness.n.02'),7,neatness and squeamishness of dress,Synset('fastidiousness.n.01'),6,neatness and fastidiousness of dress,0
4873,4874,Synset('reform.n.01'),10,justice was for sale before the reform of the law courts,Synset('moralization.n.02'),11,justice wa for sale before the moralization of the law court,1
4876,4877,Synset('line.n.02'),6,He drew a line on the chart,Synset('fine_structure.n.01'),8,he drew a fine structure on the chart,1
4878,4879,Synset('security.n.09'),13,your security of color wa unfortunate,Synset('choice.n.02'),7,your choice of colors was unfortunate,0
4879,4880,Synset('rallying.n.01'),9,rallying of the country 's economic resource,Synset('mobilization.n.02'),8,mobilization of the country's economic resources,0
4881,4882,Synset('post.n.11'),11,his reluctant post of bad news,Synset('delivery.n.01'),10,his reluctant delivery of bad news,0
4883,4884,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,Synset('superficiality.n.02'),9,take into account the superficiality at that end of the pool before you dive,1
4884,4885,Synset('sod.n.04'),11,a nice sod,Synset('guy.n.01'),10,a nice guy,0
4885,4886,Synset('winnow.n.01'),10,the winnow of wheat from chaff,Synset('separation.n.04'),9,the separation of wheat from chaff,0
4886,4887,Synset('benefit.n.02'),6,for the benefit of all,Synset('sake.n.01'),7,for the sake of all,1
4887,4888,Synset('dust.n.01'),8,the furniture was covered with dust,Synset('chalk_dust.n.01'),9,the furniture wa covered with chalk dust,1
4888,4889,Synset('subject.n.01'),5,he didn't want to discuss that subject,Synset('bone_of_contention.n.01'),6,he did n't want to discus that bone of contention,1
4890,4891,Synset('failing.n.02'),8,his failing to pas the test,Synset('failure.n.01'),7,his failure to pass the test,0
4891,4892,Synset('security.n.05'),6,bankers are reluctant to lend without good security,Synset('deposit.n.06'),7,banker are reluctant to lend without good deposit,1
4892,4893,Synset('call.n.11'),10,the pastor's calls on his parishioners,Synset('round.n.04'),11,the pastor 's round on his parishioner,1
4893,4894,Synset('expense.n.03'),7,he kept a careful record of his expenses at the meeting,Synset('incidental_expense.n.01'),8,he kept a careful record of his incidental expense at the meeting,1
4894,4895,Synset('benefit_of_clergy.n.01'),11,it had the benefit of clergy of the church,Synset('sanction.n.04'),10,it had the sanction of the church,0
4895,4896,Synset('precedence.n.01'),7,...its precedence as the world's leading manufacturer of pharmaceuticals,Synset('front_burner.n.01'),8,... it front burner a the world 's leading manufacturer of pharmaceutical,1
4898,4899,Synset('presentation.n.03'),5,he prepared his presentation carefully in advance,Synset('production.n.02'),6,he prepared his production carefully in advance,1
4899,4900,Synset('court.n.09'),11,he ha a court on cape cod,Synset('house.n.01'),9,he has a house on Cape Cod,0
4900,4901,Synset('reference.n.08'),10,they improve their reference every year,Synset('product.n.02'),7,they improve their product every year,0
4901,4902,Synset('largeness.n.02'),9,the shakespearean shylock is of dubious largeness in the modern world,Synset('value.n.02'),6,the Shakespearean Shylock is of dubious value in the modern world,0
4902,4903,Synset('front_burner.n.01'),8,... it front burner a the world 's leading manufacturer of pharmaceutical,Synset('precedence.n.01'),7,...its precedence as the world's leading manufacturer of pharmaceuticals,0
4905,4906,Synset('round.n.04'),11,the pastor 's round on his parishioner,Synset('call.n.11'),10,the pastor's calls on his parishioners,0
4906,4907,Synset('gravity.n.01'),9,the more remote the body the less the gravity,Synset('solar_gravity.n.01'),10,the more remote the body the le the solar gravity,1
4907,4908,Synset('time.n.04'),6,the time he arrived the party began,Synset('moment.n.01'),5,the moment he arrived the party began,0
4908,4909,Synset('display.n.01'),6,made a display of strength,Synset('big_stick.n.01'),7,made a big stick of strength,1
4909,4910,Synset('operation.n.01'),6,that rule is no longer in operation,Synset('idle.n.01'),7,that rule is no longer in idle,1
4911,4912,Synset('jump.n.06'),7,he advanced in a series of jumps,Synset('jumping_up_and_down.n.01'),8,he advanced in a series of jumping up and down,1
4912,4913,Synset('drive.n.08'),11,he took the family for a drive in his new car,Synset('spin.n.03'),12,he took the family for a spin in his new car,1
4913,4914,Synset('out.n.01'),8,his out to pas the test,Synset('failure.n.01'),7,his failure to pass the test,0
4914,4915,Synset('fill.n.01'),6,fill is a good a a feast,Synset('enough.n.01'),5,enough is as good as a feast,0
4915,4916,Synset('springtide.n.01'),10,he heard the springtide of a toilet,Synset('flush.n.06'),9,he heard the flush of a toilet,0
4916,4917,Synset('decrease.n.01'),7,there was a decrease in his temperature as the fever subsided,Synset('attrition.n.04'),8,there wa a attrition in his temperature a the fever subsided,1
4917,4918,Synset('predicament.n.01'),7,finds himself in a most awkward predicament,Synset('care.n.04'),8,find himself in a most awkward care,1
4918,4919,Synset('throe.n.02'),10,a ship in throe,Synset('distress.n.02'),9,a ship in distress,0
4919,4920,Synset('pull.n.03'),7,the experience gave him the pull over me,Synset('advantage.n.01'),6,the experience gave him the advantage over me,0
4920,4921,Synset('company.n.06'),7,the house was filled with company when I arrived,Synset('attendance.n.03'),8,the house wa filled with attendance when i arrived,1
4921,4922,Synset('corner.n.07'),9,a corner on silver,Synset('monopoly.n.01'),8,a monopoly on silver,0
4922,4923,Synset('fabrication.n.03'),9,the synthesis and fabrication of single crystals,Synset('granulation.n.02'),11,the synthesis and granulation of single crystal,1
4925,4926,Synset('corner.n.08'),8,find himself in a most awkward corner,Synset('predicament.n.01'),7,finds himself in a most awkward predicament,0
4926,4927,Synset('illusion.n.02'),8,they have the illusion that I am very wealthy,Synset('bubble.n.03'),9,they have the bubble that i am very wealthy,1
4927,4928,Synset('ruggedness.n.02'),7,the ruggedness of the mountains,Synset('hilliness.n.01'),8,the hilliness of the mountain,1
4928,4929,Synset('force.n.01'),7,the force of his eloquence easily persuaded them,Synset('pressure.n.02'),8,the pressure of his eloquence easily persuaded them,1
4929,4930,Synset('hunt.n.05'),8,his hunt for a move that would avoid checkmate wa unsuccessful,Synset('search.n.04'),7,his search for a move that would avoid checkmate was unsuccessful,0
4930,4931,Synset('embrace.n.03'),11,it embrace by society,Synset('adoption.n.01'),10,its adoption by society,0
4931,4932,Synset('demonstration.n.05'),5,the lecture was accompanied by dramatic demonstrations,Synset('flare.n.08'),8,the lecture wa accompanied by dramatic flare,1
4933,4934,Synset('product.n.03'),9,the product of 2 and 3 is 6,Synset('double.n.04'),11,the double of 2 and 3 is 6,1
4935,4936,Synset('authorship.n.02'),11,she looked forward to her authorship a an adult,Synset('initiation.n.02'),10,she looked forward to her initiation as an adult,0
4936,4937,Synset('rotation.n.03'),8,the rotation of the wind,Synset('turning.n.04'),7,the turning of the wind,0
4938,4939,Synset('meeting.n.01'),6,next year the meeting will be in Chicago,Synset('convention.n.01'),7,next year the convention will be in chicago,1
4939,4940,Synset('credence.n.01'),6,he gave credence to the gossip,Synset('recognition.n.07'),7,he gave recognition to the gossip,1
4942,4943,Synset('volition.n.02'),8,followed my father of my own volition,Synset('intention.n.03'),9,followed my father of my own intention,1
4943,4944,Synset('jump.n.01'),8,a jump in attendance,Synset('quantum_leap.n.01'),9,a quantum leap in attendance,1
4944,4945,Synset('shock_wave.n.01'),8,the explosion created a shock wave,Synset('sonic_boom.n.01'),9,the explosion created a sonic boom,1
4945,4946,Synset('stripe.n.05'),9,a green toad with small black stripes or bars,Synset('band.n.03'),10,a green toad with small black band or bar,1
4946,4947,Synset('connection.n.01'),4,there was a connection between eating that pickle and having that nightmare,Synset('involvement.n.02'),5,there wa a involvement between eating that pickle and having that nightmare,1
4948,4949,Synset('abatement.n.02'),11,the object being control or abatement of economic depression,Synset('moderation.n.04'),10,the object being control or moderation of economic depressions,0
4949,4950,Synset('dash.n.06'),10,in his dash to leave he forgot his book,Synset('haste.n.02'),9,in his haste to leave he forgot his book,0
4950,4951,Synset('fire.n.08'),9,his mother-in-law 's visit were a great fire for him,Synset('trial.n.06'),8,his mother-in-law's visits were a great trial for him,0
4951,4952,Synset('ribbon.n.01'),4,a mere ribbon of land,Synset('blade.n.03'),5,a mere blade of land,1
4952,4953,Synset('underdevelopment.n.01'),8,the new school represents a great underdevelopment,Synset('improvement.n.03'),6,the new school represents a great improvement,0
4955,4956,Synset('match.n.09'),7,send two dollar or the match in stamp,Synset('equivalent.n.01'),5,send two dollars or the equivalent in stamps,0
4956,4957,Synset('danger.n.01'),6,you are in no danger,Synset('speculativeness.n.01'),8,you are in no speculativeness,1
4957,4958,Synset('education.n.03'),8,education is a preparation for life,Synset('school.n.03'),9,school is a preparation for life,1
4958,4959,Synset('capability.n.01'),6,he worked to the limits of his capability,Synset('defensibility.n.01'),7,he worked to the limit of his defensibility,1
4959,4960,Synset('superficiality.n.02'),9,take into account the superficiality at that end of the pool before you dive,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,0
4960,4961,Synset('play.n.06'),8,he warned against the play of narcotic drug,Synset('use.n.01'),7,he warned against the use of narcotic drugs,0
4962,4963,Synset('corner.n.08'),8,find himself in a most awkward corner,Synset('predicament.n.01'),7,finds himself in a most awkward predicament,0
4963,4964,Synset('naturalness.n.03'),8,man created god in his own naturalness,Synset('likeness.n.01'),7,man created God in his own likeness,0
4964,4965,Synset('drop.n.03'),8,a drop of 57 points on the Dow Jones index,Synset('correction.n.05'),9,a correction of 57 point on the dow jones index,1
4965,4966,Synset('flatness.n.03'),10,the candy left him with a bad flatness,Synset('taste.n.01'),9,the candy left him with a bad taste,0
4967,4968,Synset('necessity.n.02'),4,food and shelter are necessities of life,Synset('need.n.02'),5,food and shelter are need of life,1
4968,4969,Synset('awareness.n.01'),8,he had no awareness of his mistakes,Synset('feel.n.01'),9,he had no feel of his mistake,1
4969,4970,Synset('beauty.n.03'),9,an beauty of success,Synset('exemplar.n.01'),8,an exemplar of success,0
4972,4973,Synset('miasma.n.02'),9,miasma reduced the visibility,Synset('air_pollution.n.01'),8,air pollution reduced the visibility,0
4973,4974,Synset('getaway.n.02'),8,he made his getaway from the mental hospital,Synset('escape.n.01'),7,he made his escape from the mental hospital,0
4974,4975,Synset('sonic_boom.n.01'),9,the explosion created a sonic boom,Synset('shock_wave.n.01'),8,the explosion created a shock wave,0
4975,4976,Synset('airspace.n.02'),7,there wa great heat a the comet entered the airspace,Synset('atmosphere.n.03'),6,there was great heat as the comet entered the atmosphere,0
4976,4977,Synset('assembly.n.06'),7,they demanded the right of assembly,Synset('visit.n.04'),9,they demanded the right of visit,1
4977,4978,Synset('moralization.n.02'),11,justice wa for sale before the moralization of the law court,Synset('reform.n.01'),10,justice was for sale before the reform of the law courts,0
4978,4979,Synset('springtide.n.01'),10,he heard the springtide of a toilet,Synset('flush.n.06'),9,he heard the flush of a toilet,0
4980,4981,Synset('last_word.n.02'),12,this book is the final last word on the life of milton,Synset('authority.n.07'),11,this book is the final authority on the life of Milton,0
4981,4982,Synset('white_hope.n.01'),9,he wa their best white hope for a victory,Synset('hope.n.04'),8,he was their best hope for a victory,0
4984,4985,Synset('silver_bullet.n.01'),9,the easy silver bullet is to look it up in the handbook,Synset('solution.n.03'),8,the easy solution is to look it up in the handbook,0
4985,4986,Synset('guise.n.01'),7,he hoped his claim would have a guise of authenticity,Synset('semblance.n.01'),6,he hoped his claims would have a semblance of authenticity,0
4986,4987,Synset('personification.n.01'),8,she is the personification of optimism,Synset('deification.n.02'),10,she is the deification of optimism,1
4987,4988,Synset('walk.n.04'),10,he took a walk after lunch,Synset('walk-through.n.04'),11,he took a walk-through after lunch,1
4988,4989,Synset('business.n.07'),6,Government and business could not agree,Synset('big_business.n.01'),7,government and big business could not agree,1
4989,4990,Synset('fire.n.08'),9,his mother-in-law 's visit were a great fire for him,Synset('trial.n.06'),8,his mother-in-law's visits were a great trial for him,0
4990,4991,Synset('shtik.n.04'),13,he would stoop to any shtik to win a point,Synset('device.n.03'),11,he would stoop to any device to win a point,0
4991,4992,Synset('tenor.n.04'),8,i could n't follow the tenor of his thought,Synset('direction.n.03'),7,I couldn't follow the direction of his thoughts,0
4992,4993,Synset('bridgehead.n.01'),8,an attempt to secure a bridgehead behind enemy lines,Synset('beachhead.n.01'),9,an attempt to secure a beachhead behind enemy line,1
4993,4994,Synset('shufti.n.01'),11,an exchange of fire occurred on a shufti mission,Synset('reconnaissance.n.01'),10,an exchange of fire occurred on a reconnaissance mission,0
4994,4995,Synset('somesthesia.n.01'),8,he relied on somesthesia to warn him of pressure changes,Synset('constriction.n.03'),10,he relied on constriction to warn him of pressure change,1
4995,4996,Synset('nay.n.01'),9,he answered in the nay,Synset('negative.n.01'),8,he answered in the negative,0
4996,4997,Synset('sector.n.03'),11,he was helpless in an important sector of his life,Synset('department.n.03'),12,he wa helpless in an important department of his life,1
4998,4999,Synset('death.n.04'),6,it was the death of all his plans,Synset('grave.n.01'),7,it wa the grave of all his plan,1
4999,5000,Synset('anticlimax.n.01'),10,the anticlimax of the house of hapsburg,Synset('fall.n.06'),9,the fall of the House of Hapsburg,0
5000,5001,Synset('oratory.n.01'),8,he loved the sound of his own oratory,Synset('raving.n.01'),10,he loved the sound of his own raving,1
5002,5003,Synset('depression.n.10'),8,depression of the space bar on the typewriter,Synset('click.n.04'),9,click of the space bar on the typewriter,1
5003,5004,Synset('object.n.04'),6,objects of thought,Synset('center.n.06'),7,center of thought,1
5004,5005,Synset('defense.n.09'),6,he joined the defense against invasion,Synset('bastion.n.01'),7,he joined the bastion against invasion,1
5005,5006,Synset('feature.n.01'),9,the map showed roads and other features,Synset('calling_card.n.03'),11,the map showed road and other calling card,1
5008,5009,Synset('least.n.01'),12,an least in music,Synset('interest.n.01'),9,an interest in music,0
5010,5011,Synset('irani.n.01'),10,the majority of Irani are Persian Shiite Muslims,Synset('farsi.n.01'),11,the majority of farsi are persian shiite muslim,1
5011,5012,Synset('welcome.n.02'),7,the proposal got a warm welcome,Synset('inhospitality.n.01'),8,the proposal got a warm inhospitality,1
5013,5014,Synset('eyeful.n.02'),11,he tried to get a better eyeful of it,Synset('view.n.03'),10,he tried to get a better view of it,0
5015,5016,Synset('good_authority.n.01'),7,his effort wa good authority to his devotion,Synset('testimony.n.03'),6,his effort was testimony to his devotion,0
5016,5017,Synset('confusion.n.01'),6,the army retreated in confusion,Synset('bluster.n.01'),7,the army retreated in bluster,1
5019,5020,Synset('example.n.04'),8,a letter of example about the danger of immorality,Synset('admonition.n.01'),7,a letter of admonition about the dangers of immorality,0
5021,5022,Synset('area.n.01'),6,it was a mountainous area,Synset('place.n.04'),9,it wa a mountainous place,1
5024,5025,Synset('community.n.04'),8,community ruled in the street,Synset('order.n.03'),5,order ruled in the streets,0
5025,5026,Synset('center.n.06'),7,center of thought,Synset('object.n.04'),6,objects of thought,0
5026,5027,Synset('goner.n.01'),10,they prey on the hope of the goner,Synset('desperate.n.01'),9,they prey on the hopes of the desperate,0
5028,5029,Synset('wave.n.04'),9,figurine presage the wave of sculpture in greece,Synset('emergence.n.01'),7,figurines presage the emergence of sculpture in Greece,0
5030,5031,Synset('way.n.09'),8,the way of the hand on the clock,Synset('position.n.07'),4,the position of the hands on the clock,0
5031,5032,Synset('news.n.01'),6,they awaited news of the outcome,Synset('latest.n.01'),7,they awaited latest of the outcome,1
5034,5035,Synset('sparkle.n.01'),10,his writing conveys great sparkle,Synset('energy.n.04'),8,his writing conveys great energy,0
5035,5036,Synset('two-way_street.n.01'),10,be careful crossing the two-way street,Synset('street.n.02'),9,be careful crossing the street,0
5036,5037,Synset('sale.n.02'),10,they tried to boost sales,Synset('sell.n.01'),11,they tried to boost sell,1
5037,5038,Synset('agreement.n.03'),7,the two parties were in agreement,Synset('community.n.04'),8,the two party were in community,1
5038,5039,Synset('roadkill.n.01'),7,they found the roadkill in the lake,Synset('body.n.03'),6,they found the body in the lake,0
5039,5040,Synset('strip.n.01'),5,he felt a flat strip of muscle,Synset('row.n.03'),6,he felt a flat row of muscle,1
5040,5041,Synset('specificity.n.01'),6,the specificity of human situation,Synset('particularity.n.01'),5,the particularity of human situations,0
5043,5044,Synset('end.n.02'),5,the end of the year,Synset('death.n.05'),6,the death of the year,1
5044,5045,Synset('contact.n.02'),7,at his contact the room filled with light,Synset('touch.n.05'),6,at his touch the room filled with lights,0
5046,5047,Synset('real_world.n.01'),8,his real world wa shattered,Synset('world.n.03'),7,his world was shattered,0
5048,5049,Synset('disposition.n.01'),6,he has a happy disposition,Synset('grace.n.04'),8,he ha a happy grace,1
5050,5051,Synset('track_record.n.01'),10,he tied the olympic track record,Synset('record.n.06'),9,he tied the Olympic record,0
5052,5053,Synset('member.n.01'),10,only members will be admitted,Synset('brother.n.02'),11,only brother will be admitted,1
5054,5055,Synset('pace.n.03'),6,he lived at a fast pace,Synset('fleetness.n.01'),8,he lived at a fast fleetness,1
5055,5056,Synset('consequence.n.03'),9,decisions of great consequence are made by the president himself,Synset('matter.n.05'),10,decision of great matter are made by the president himself,1
5056,5057,Synset('unpleasantness.n.02'),5,the recent unpleasantness of the weather,Synset('nastiness.n.03'),6,the recent nastiness of the weather,1
5057,5058,Synset('surface.n.03'),7,earthquakes originate far below the surface,Synset('floor.n.06'),8,earthquake originate far below the floor,1
5058,5059,Synset('freshness.n.01'),7,it wa replaced because of it freshness,Synset('age.n.01'),5,it was replaced because of its age,0
5059,5060,Synset('record.n.06'),9,he tied the Olympic record,Synset('track_record.n.01'),10,he tied the olympic track record,1
5060,5061,Synset('exposure.n.02'),8,she denounced the exposure of children to pornography,Synset('overexposure.n.02'),9,she denounced the overexposure of child to pornography,1
5061,5062,Synset('siren_call.n.01'),9,his smile wa part of his siren call to her,Synset('appeal.n.02'),8,his smile was part of his appeal to her,0
5062,5063,Synset('paradox.n.01'),8,the statement ` he is brave and he is not brave ' is a paradox,Synset('contradiction.n.02'),7,the statement `he is brave and he is not brave' is a contradiction,0
5063,5064,Synset('non-euclidean_geometry.n.01'),12,non-Euclidean geometries discard or replace one or more of the Euclidean axioms,Synset('elliptic_geometry.n.01'),13,elliptic geometry discard or replace one or more of the euclidean axiom,1
5064,5065,Synset('throe.n.02'),10,a ship in throe,Synset('distress.n.02'),9,a ship in distress,0
5065,5066,Synset('smart_bomb.n.01'),10,smart bombs have revolutionized aerial bombardment,Synset('laser-guided_bomb.n.01'),11,laser-guided bomb have revolutionized aerial bombardment,1
5067,5068,Synset('non-euclidean_geometry.n.01'),12,non-Euclidean geometries discard or replace one or more of the Euclidean axioms,Synset('hyperbolic_geometry.n.01'),13,hyperbolic geometry discard or replace one or more of the euclidean axiom,1
5068,5069,Synset('reaction.n.07'),8,his style of painting was a reaction against cubism,Synset('backlash.n.02'),9,his style of painting wa a backlash against cubism,1
5069,5070,Synset('eclat.n.03'),7,for eclat and personal service there is the queen 's hotel,Synset('magnificence.n.02'),6,for magnificence and personal service there is the Queen's hotel,0
5070,5071,Synset('energy.n.02'),8,he hit with all the energy he could muster,Synset('force.n.03'),7,he hit with all the force he could muster,0
5071,5072,Synset('goner.n.01'),10,they prey on the hope of the goner,Synset('desperate.n.01'),9,they prey on the hopes of the desperate,0
5073,5074,Synset('topic.n.02'),6,he kept drifting off the topic,Synset('blind_spot.n.01'),7,he kept drifting off the blind spot,1
5074,5075,Synset('success.n.03'),9,he is enjoying great success,Synset('pay_dirt.n.02'),10,he is enjoying great pay dirt,1
5075,5076,Synset('nest.n.04'),8,a nest of thieves,Synset('sleeper_nest.n.01'),9,a sleeper nest of thief,1
5076,5077,Synset('ease.n.04'),6,he accepted the ease of death,Synset('naturalness.n.01'),5,he accepted the naturalness of death,0
5077,5078,Synset('breadth.n.01'),7,a teacher must have a breadth of knowledge of the subject,Synset('capaciousness.n.01'),8,a teacher must have a capaciousness of knowledge of the subject,1
5078,5079,Synset('buying.n.01'),9,buying and selling fill their days,Synset('shopping.n.01'),10,shopping and selling fill their day,1
5079,5080,Synset('forager.n.01'),10,a treasure forager,Synset('hunter.n.02'),9,a treasure hunter,0
5080,5081,Synset('don.n.06'),9,the professor did n't like his friend to use his formal don,Synset('title.n.06'),8,the professor didn't like his friends to use his formal title,0
5081,5082,Synset('row.n.01'),7,a defensive row,Synset('formation.n.01'),5,a defensive formation,0
5082,5083,Synset('bus.n.04'),13,his favorite bus wa to ask for axle grease when he wanted butter,Synset('dysphemism.n.01'),7,his favorite dysphemism was to ask for axle grease when he wanted butter,0
5083,5084,Synset('merchandise.n.01'),7,good business depends on having good merchandise,Synset('release.n.01'),8,good business depends on having good release,1
5084,5085,Synset('lack.n.01'),7,there is a serious lack of insight into the problem,Synset('shortness.n.02'),8,there is a serious shortness of insight into the problem,1
5085,5086,Synset('move.n.01'),9,he didn't make a move to help,Synset('backstop.n.03'),13,he did n't make a backstop to help,1
5086,5087,Synset('business.n.07'),6,Government and business could not agree,Synset('big_business.n.01'),7,government and big business could not agree,1
5087,5088,Synset('tenor.n.04'),8,he had an tenor to give up too easily,Synset('inclination.n.01'),6,he had an inclination to give up too easily,0
5088,5089,Synset('recall.n.02'),9,many recall for christmas story,Synset('call.n.09'),8,many calls for Christmas stories,0
5089,5090,Synset('security.n.01'),7,we support the armed services in the name of national security,Synset('peace.n.04'),8,we support the armed service in the name of national peace,1
5090,5091,Synset('congestion.n.02'),7,he did n't like the congestion on the beach,Synset('crowding.n.01'),6,he didn't like the crowding on the beach,0
5092,5093,Synset('device.n.03'),11,he would stoop to any device to win a point,Synset('shtik.n.04'),13,he would stoop to any shtik to win a point,1
5093,5094,Synset('recourse.n.02'),7,his only recourse was the police,Synset('shadow.n.06'),8,his only shadow wa the police,1
5094,5095,Synset('invitation.n.02'),7,her personality held a strange invitation for him,Synset('attraction.n.03'),5,her personality held a strange attraction for him,0
5095,5096,Synset('squeeze.n.08'),11,he gave the button a squeeze,Synset('press.n.09'),8,he gave the button a press,0
5097,5098,Synset('freshness.n.01'),7,she loved the freshness of newly baked bread,Synset('crispness.n.01'),8,she loved the crispness of newly baked bread,1
5098,5099,Synset('information_warfare.n.01'),9,thousand of people were killed in the information warfare,Synset('war.n.01'),8,thousands of people were killed in the war,0
5099,5100,Synset('mastering.n.01'),9,mastering is a preparation for life,Synset('education.n.03'),8,education is a preparation for life,0
5100,5101,Synset('time.n.06'),7,a surprising time,Synset('experience.n.03'),6,a surprising experience,0
5101,5102,Synset('business.n.09'),11,his business with the cane was hilarious,Synset('shtik.n.02'),12,his shtik with the cane wa hilarious,1
5102,5103,Synset('fight.n.02'),8,a fight broke out at the hockey game,Synset('shock.n.02'),9,a shock broke out at the hockey game,1
5103,5104,Synset('assumption.n.02'),9,any society is built upon certain assumptions,Synset('basis.n.02'),10,any society is built upon certain basis,1
5104,5105,Synset('twilight.n.01'),10,he loved the twilight,Synset('night.n.06'),11,he loved the night,1
5105,5106,Synset('exception.n.03'),8,his authority is beyond exception,Synset('caption.n.01'),9,his authority is beyond caption,1
5106,5107,Synset('toke.n.01'),9,he took a toke on his pipe,Synset('puff.n.07'),8,he took a puff on his pipe,0
5107,5108,Synset('default.n.01'),9,everyone expected him to win so his default wa a shock,Synset('loss.n.03'),8,everyone expected him to win so his loss was a shock,0
5111,5112,Synset('freshness.n.01'),7,she loved the freshness of newly baked bread,Synset('crispness.n.01'),8,she loved the crispness of newly baked bread,1
5112,5113,Synset('preponderance.n.02'),8,an adequate preponderance of food for four people,Synset('amount.n.02'),6,an adequate amount of food for four people,0
5115,5116,Synset('place.n.06'),7,the unpleasant place ( or position ) of having to choose between two evil,Synset('situation.n.02'),6,the unpleasant situation (or position) of having to choose between two evils,0
5116,5117,Synset('concoction.n.02'),9,lightning produced an unusual concoction of the metal,Synset('union.n.09'),6,lightning produced an unusual union of the metals,0
5117,5118,Synset('wallow.n.02'),10,wheel in wallow,Synset('axial_rotation.n.01'),9,wheels in axial rotation,0
5118,5119,Synset('supersymmetry.n.01'),11,supersymmetry must be falsifiable,Synset('scientific_theory.n.01'),10,scientific theories must be falsifiable,0
5120,5121,Synset('private_practice.n.01'),9,the private practice of the law,Synset('practice.n.04'),8,the practice of the law,0
5121,5122,Synset('the_halt.n.01'),6,technology to help the elderly and the the halt,Synset('disabled.n.01'),5,technology to help the elderly and the disabled,0
5122,5123,Synset('discipline.n.05'),9,the offenders deserved the harsh discipline they received,Synset('spanking.n.01'),10,the offender deserved the harsh spanking they received,1
5123,5124,Synset('big_business.n.01'),7,government and big business could not agree,Synset('business.n.07'),6,Government and business could not agree,0
5124,5125,Synset('trail.n.01'),7,there as a trail of blood,Synset('spoor.n.01'),8,there a a spoor of blood,1
5125,5126,Synset('omission.n.02'),8,the house wa in a terrible state of omission,Synset('neglect.n.02'),7,the house was in a terrible state of neglect,0
5126,5127,Synset('vindication.n.01'),10,friends provided a vindication of his position,Synset('justification.n.03'),11,friend provided a justification of his position,1
5127,5128,Synset('feeling.n.01'),5,she had a feeling of euphoria,Synset('stomach.n.03'),8,she had a stomach of euphoria,1
5128,5129,Synset('probity.n.01'),9,he expects to find in u the common honesty and probity of men of business,Synset('integrity.n.02'),8,he expects to find in us the common honesty and integrity of men of business,0
5129,5130,Synset('corner.n.07'),9,a corner on silver,Synset('monopoly.n.01'),8,a monopoly on silver,0
5130,5131,Synset('ease.n.02'),9,great ease is not a sign of great intelligence,Synset('wealth.n.01'),7,great wealth is not a sign of great intelligence,0
5131,5132,Synset('readiness.n.01'),5,putting them in readiness,Synset('alert.n.01'),6,putting them in alert,1
5133,5134,Synset('hoodoo.n.01'),6,the test tube held a hoodoo of white powder,Synset('column.n.04'),5,the test tube held a column of white powder,0
5134,5135,Synset('insufficiency.n.01'),7,he wa quick to point out his wife 's insufficiency,Synset('failing.n.01'),6,he was quick to point out his wife's failings,0
5135,5136,Synset('yea.n.01'),10,he answered in the yea,Synset('affirmative.n.01'),9,he answered in the affirmative,0
5137,5138,Synset('terrace.n.03'),8,a terrace of chair,Synset('row.n.01'),7,a row of chairs,0
5139,5140,Synset('oxyhemoglobin.n.01'),15,fish have simpler oxyhemoglobin than mammal,Synset('hemoglobin.n.01'),14,fish have simpler hemoglobin than mammals,0
5141,5142,Synset('eminence.n.01'),7,a scholar of great eminence,Synset('king.n.04'),8,a scholar of great king,1
5142,5143,Synset('ball.n.08'),6,a ball of mud caught him on the shoulder,Synset('gob.n.02'),7,a gob of mud caught him on the shoulder,1
5143,5144,Synset('sharpness.n.04'),6,she feared the sharpness of childbirth,Synset('painfulness.n.02'),5,she feared the painfulness of childbirth,0
5144,5145,Synset('retrofit.n.02'),11,the retrofit of flower created a pleasing effect,Synset('addition.n.02'),10,the addition of flowers created a pleasing effect,0
5145,5146,Synset('cold_turkey.n.01'),8,cold turkey of good will,Synset('expression.n.03'),7,expressions of good will,0
5147,5148,Synset('capability.n.02'),7,the capability of a metal to be fused,Synset('resistance.n.06'),8,the resistance of a metal to be fused,1
