Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
12688,12689,Synset('constrict.v.02'),3,Her throat constricted,Synset('astringe.v.02'),4,The cold substance astringes,1
12689,12690,Synset('quote.v.03'),5,He said he could quote several instances of this behavior,Synset('mention.v.01'),4,His name was mentioned in connection with the invention,0
12691,12692,Synset('depend.v.01'),2,That depends,Synset('hang_by_a_thread.v.01'),3,His life now hangs by a thread,1
12694,12695,Synset('pour.v.06'),3,Put on your rain coat-- it's pouring outside!,Synset('sheet.v.01'),4,The rain was sheeting down during the monsoon,1
12699,12700,Synset('time.v.02'),4,The candidate carefully timed his appearance at the disaster scene,Synset('schedule.v.01'),3,I've scheduled a concert next week,0
12700,12701,Synset('suffer.v.01'),4,He suffered the penalty,Synset('die.v.02'),5,Martyrs may die every day for their faith,1
12706,12707,Synset('offer.v.06'),3,The stores are offering specials on sweaters this week,Synset('put_up.v.05'),4,The dealer put up three of his most valuable paintings for auction,1
12710,12711,Synset('redeploy.v.01'),3,The U.S. must redeploy their troops in the Middle East,Synset('deploy.v.02'),2,The U.S. deploys its weapons in the Middle East,0
12719,12720,Synset('glue.v.02'),5,His eyes were glued on her,Synset('fasten.v.02'),4,This dress fastens in the back,0
12721,12722,Synset('oversee.v.01'),4,Who is overseeing this project?,Synset('build.v.05'),5,The government is building new schools in this state,1
12728,12729,Synset('sign.v.03'),6,He signed to play the casino on Dec. 18,Synset('execute.v.07'),7,The President executed the treaty,1
12729,12730,Synset('come.v.05'),3,Melons come from a vine,Synset('originate.v.01'),2,A new religious movement originated in that country,0
12734,12735,Synset('relax.v.04'),3,A hot bath always relaxes me,Synset('unbend.v.06'),4,unbend the mind from absorbing too much information,1
12735,12736,Synset('retake.v.03'),6,Please retake that scene,Synset('save.v.02'),3,She saved the old family photographs in a drawer,0
12739,12740,Synset('scroll.v.01'),3,Scroll down to see the entire text,Synset('move.v.07'),2,the debate moved from family values to the economy,0
12740,12741,Synset('assure.v.03'),3,I assured him that traveling to Cambodia was safe,Synset('reassure.v.02'),4,I reassured him that we were safe,1
12743,12744,Synset('burn.v.01'),2,They burned the house and his diaries,Synset('scorch.v.03'),3,The wildfire scorched the forest and several homes,1
12753,12754,Synset('symbolize.v.02'),11,The poet symbolizes love in this poem,Synset('represent.v.12'),10,He represented this book as an example of the Russian 19th century novel,0
12767,12768,Synset('rape.v.01'),2,The woman was raped on her way home at night,Synset('gang-rape.v.01'),3,The prisoner was gang-raped,1
12773,12774,Synset('photograph.v.01'),5,I photographed the scene of the accident,Synset('x-ray.v.02'),6,The doctor x-rayed my chest,1
12774,12775,Synset('lighten.v.01'),7,the conversation lightened me up a bit,Synset('cheer.v.02'),6,everybody cheered the birthday boy,0
12776,12777,Synset('suck.v.03'),2,The current boom in the economy sucked many workers in from abroad,Synset('absorb.v.06'),1,A black star absorbs all matter,0
12781,12782,Synset('prove.v.01'),2,She proved to be right,Synset('follow.v.06'),4,A terrible tsunami followed the earthquake,1
12782,12783,Synset('express.v.02'),1,She expressed her anger,Synset('portray.v.01'),3,The book portrays the actor as a selfish person,1
12783,12784,Synset('dung.v.01'),5,you must dung the land,Synset('enrich.v.01'),3,The experience enriched her understanding,0
12786,12787,Synset('indicate.v.03'),5,indicated his wishes in a letter,Synset('call.v.17'),6,call balls and strikes behind the plate,1
12787,12788,Synset('explode.v.01'),3,We exploded the nuclear bomb,Synset('dynamite.v.01'),4,The rock was dynamited,1
12803,12804,Synset('encase.v.01'),4,my feet were encased in mud,Synset('containerize.v.01'),6,The cargo was containerized for safe and efficient shipping,1
12805,12806,Synset('amaze.v.01'),3,Your ability to speak six languages amazes me!,Synset('dazzle.v.02'),4,Her arguments dazzled everyone,1
12806,12807,Synset('build.v.06'),3,build a modern nation,Synset('develop.v.01'),2,Her company developed a new kind of building material that withstands all kinds of weather,0
12817,12818,Synset('clothe.v.03'),3,the mountain was clothed in tropical trees,Synset('cover.v.02'),2,The grass covered the grave,0
12818,12819,Synset('dethrone.v.01'),3,"If the King does not abdicate, he will have to be dethroned",Synset('divest.v.02'),2,he was divested of his rights and his title,0
12821,12822,Synset('misquote.v.01'),8,He had misquoted the politician,Synset('quote.v.01'),7,He quoted the Bible to her,0
12822,12823,Synset('wrestle.v.02'),8,I wrestled with this decision for years,Synset('consider.v.05'),7,They considered the possibility of a strike,0
12823,12824,Synset('mock.v.02'),4,The children mocked their handicapped classmate,Synset('spoof.v.01'),5,The students spoofed the teachers,1
12827,12828,Synset('crown.v.02'),3,The speech crowned the meeting,Synset('culminate.v.01'),2,The meeting culminated in a tearful embrace,0
12830,12831,Synset('whitewash.v.01'),3,Let's not whitewash the crimes of Stalin,Synset('cover.v.11'),2,The President covered the fact that he bugged the offices in the White House,0
12837,12838,Synset('twist.v.04'),3,The cord is all twisted,Synset('morph.v.02'),5,"In the video, Michael Jackson morphed into a panther",1
12841,12842,Synset('make_up.v.02'),4,This designer makes up our Spring collections,Synset('design.v.03'),3,Chanel designed the famous suit,0
12848,12849,Synset('grit.v.02'),5,grit one's teeth,Synset('squeeze.v.02'),3,He squeezed my hand,0
12850,12851,Synset('decelerate.v.01'),4,The car decelerated,Synset('slow.v.03'),5,The illness slowed him down,1
12859,12860,Synset('cozen.v.03'),7,He cozened the money out of the old man,Synset('acquire.v.05'),2,I acquired a passing knowledge of Chinese,0
12860,12861,Synset('stalk.v.03'),3,stalk the woods for deer,Synset('pursue.v.02'),2,The police car pursued the suspected attacker,0
12861,12862,Synset('kidnap.v.01'),3,The industrialist's son was kidnapped,Synset('shanghai.v.01'),4,The men were shanghaied after being drugged,1
12867,12868,Synset('mushroom.v.01'),3,We went mushrooming in the Fall,Synset('pick.v.02'),2,pick mushrooms,0
12872,12873,Synset('cozen.v.03'),7,He cozened the money out of the old man,Synset('acquire.v.05'),2,I acquired a passing knowledge of Chinese,0
12874,12875,Synset('elude.v.02'),4,What you are seeing in him eludes me,Synset('beggar.v.01'),6,This beggars description!,1
12883,12884,Synset('close.v.07'),4,The stock market closed high this Friday,Synset('trade.v.03'),3,The stock traded around $20 a share,0
12891,12892,Synset('spell.v.03'),1,He spelled the word wrong in this letter,Synset('spell_out.v.02'),2,Can you spell out your middle name instead of just giving the initial?,1
12895,12896,Synset('fly.v.08'),4,Time flies like an arrow,Synset('elapse.v.01'),3,three years elapsed,0
12901,12902,Synset('redispose.v.01'),5,The goods were redisposed at a great loss,Synset('dispose.v.01'),4,She disposed of her parents' possessions,0
12911,12912,Synset('let.v.05'),3,let it be,Synset('refrain.v.01'),1,He refrained from hitting him back,0
12912,12913,Synset('blow.v.20'),2,blow a horse,Synset('rest.v.03'),1,He rested his bad leg,0
12915,12916,Synset('elapse.v.01'),3,three years elapsed,Synset('fly.v.08'),4,Time flies like an arrow,1
12916,12917,Synset('rock.v.01'),3,the ship was rocking,Synset('roll.v.13'),4,The ship rolled on the heavy seas,1
12920,12921,Synset('wonder.v.01'),7,He wondered who had built this beautiful church,Synset('seek.v.05'),9,seek directions from a local,1
12921,12922,Synset('investigate.v.02'),4,The district attorney's office investigated reports of possible irregularities,Synset('spy.v.04'),5,spy for the Russians,1
12922,12923,Synset('colonize.v.01'),4,Europeans colonized Africa in the 17th century,Synset('annex.v.01'),3,Hitler annexed Lithuania,0
12924,12925,Synset('overestimate.v.01'),3,He overestimated his own powers,Synset('overcapitalize.v.02'),4,overcapitalize a property,1
12927,12928,Synset('disparage.v.01'),6,She disparaged her student's efforts,Synset('discredit.v.02'),7,This newspaper story discredits the politicians,1
12931,12932,Synset('stretch.v.02'),4,Stretch your legs!,Synset('tense.v.04'),3,he got a phone call from his lawyer that tensed him up,0
12933,12934,Synset('untie.v.01'),4,They untied the prisoner,Synset('unlash.v.01'),5,unlash the horse,1
12938,12939,Synset('colonize.v.02'),2,The British colonized the East Coast,Synset('settle.v.04'),1,The immigrants settled in the Midwest,0
12943,12944,Synset('reseat.v.03'),4,The usher insisted on reseating us,Synset('seat.v.01'),3,The host seated me next to Mrs. Smith,0
12945,12946,Synset('unbend.v.06'),4,unbend the mind from absorbing too much information,Synset('relax.v.04'),3,A hot bath always relaxes me,0
12946,12947,Synset('flatten.v.02'),3,The landscape flattened,Synset('press.v.04'),4,pressed flowers,1
12947,12948,Synset('wrap.v.04'),3,The teenager wrapped his car around the fire hydrant,Synset('crash.v.09'),2,The terrorists crashed the plane into the palace,0
12956,12957,Synset('unstuff.v.01'),2,The medicine unstuffed my nose in minutes!,Synset('unblock.v.01'),3,the procedure unblocked his arteries,1
12959,12960,Synset('elapse.v.01'),3,three years elapsed,Synset('fly.v.08'),4,Time flies like an arrow,1
12960,12961,Synset('produce.v.04'),3,The proud father produced many pictures of his baby,Synset('turn_on.v.03'),4,Turn on the charm,1
12965,12966,Synset('redound.v.02'),5,Everything redounded to his glory,Synset('accrue.v.01'),4,The interest accrues,0
12987,12988,Synset('assign.v.04'),3,The teacher assigned him to lead his classmates in the exercise,Synset('detail.v.02'),4,The ambulances were detailed to the fire station,1
12988,12989,Synset('conceal.v.02'),1,She conceals her anger well,Synset('occult.v.03'),2,The lids were occulting her eyes,1
12999,13000,Synset('bulge.v.01'),3,His stomach bulged after the huge meal,Synset('bulk.v.01'),4,The parcel bulked in the sack,1
13019,13020,Synset('outsource.v.01'),4,Many companies outsource and hire consultants in order to maintain a flexible workforce,Synset('source.v.01'),3,She sourced a supply of carpet,0
13031,13032,Synset('refurbish.v.01'),4,we refurbished the guest wing,Synset('gentrify.v.01'),5,gentrify a row of old houses,1
13034,13035,Synset('outcrop.v.01'),2,Big boulders outcropped,Synset('appear.v.02'),1,He suddenly appeared at the wedding,0
13043,13044,Synset('concert.v.02'),4,concert one's differences,Synset('settle.v.03'),3,We finally settled the argument,0
13047,13048,Synset('construct.v.03'),4,construct an equilateral triangle,Synset('mark.v.05'),2,the scouts marked the trail,0
13073,13074,Synset('spin.v.08'),5,spin out a visit,Synset('prolong.v.01'),4,We prolonged our stay,0
13076,13077,Synset('attend.v.01'),2,She attends class regularly,Synset('sit_in.v.01'),3,Can I sit in on your Intermediate Hittite class?,1
13079,13080,Synset('dehisce.v.01'),3,flowers dehisce when they release pollen,Synset('erupt.v.04'),2,The tooth erupted and had to be extracted,0
13080,13081,Synset('founder.v.04'),3,the horses foundered,Synset('stumble.v.02'),2,She stumbled over the tree root,0
13090,13091,Synset('intimidate.v.01'),5,Her boss intimidates her,Synset('tyrannize.v.02'),7,her husband and mother-in-law tyrannize her,1
13099,13100,Synset('ridicule.v.01'),5,The satirists ridiculed the plans for a new opera house,Synset('satirize.v.01'),6,The writer satirized the politician's proposal,1
13107,13108,Synset('name.v.03'),2,She was named Head of the Committee,Synset('rename.v.02'),3,He was renamed Minister of the Interior,1
13112,13113,Synset('write.v.04'),2,"Write her soon, please!",Synset('correspond.v.03'),1,My Russian pen pal and I have been corresponding for several years,0
13113,13114,Synset('picket.v.01'),9,picket a business to protest the layoffs,Synset('demonstrate.v.04'),8,Thousands demonstrated against globalization during the meeting of the most powerful economic nations in Seattle,0
13117,13118,Synset('misname.v.01'),4,These misnamed philanthropists,Synset('call.v.02'),3,He called me a bastard,0
13120,13121,Synset('humiliate.v.01'),4,He humiliated his colleague by criticising him in front of the boss,Synset('dehumanize.v.01'),6,Life in poverty has dehumanized them,1
13125,13126,Synset('re-create.v.03'),3,His mind re-creates the entire world,Synset('reproduce.v.03'),4,this DVD player reproduces the sound of the piano very well,1
13126,13127,Synset('push.v.06'),4,She is pushing fifty,Synset('approach.v.01'),3,We were approaching our destination,0
13133,13134,Synset('pass.v.22'),1,She passed around the plates,Synset('reeve.v.01'),3,reeve an opening,1
13144,13145,Synset('homogenize.v.01'),3,homogenize the main ingredients,Synset('equal.v.03'),2,let's equalize the duties among all employees in this office,0
13145,13146,Synset('disperse.v.04'),3,The crowds dispersed,Synset('separate.v.09'),2,The friends separated after the party,0
13154,13155,Synset('reinforce.v.01'),3,he reinforced the concrete,Synset('bolster.v.01'),4,bolster morale,1
13155,13156,Synset('blush.v.02'),4,her cheeks blushed in the cold winter air,Synset('discolor.v.03'),2,The shirts discolored,0
13157,13158,Synset('pluck.v.04'),3,he plucked the strings of his mandolin,Synset('twang.v.04'),4,He twanged his bow,1
13158,13159,Synset('surcharge.v.03'),4,The air raids had surcharged the emergency wards,Synset('herd.v.01'),2,We herded the children into a spare classroom,0
13163,13164,Synset('landscape.v.02'),7,My sons landscapes for corporations and earns a good living,Synset('garden.v.01'),6,My hobby is gardening,0
13166,13167,Synset('establish.v.05'),2,The trompe l'oeil-illusion establishes depth,Synset('introduce.v.05'),3,introduce a rule,1
13170,13171,Synset('damage.v.01'),2,The snow damaged the roof,Synset('erode.v.02'),3,Rain eroded the terraces,1
13173,13174,Synset('chill.v.01'),3,The news of the city's surrender chilled the soldiers,Synset('depress.v.01'),2,These news depressed her,0
13174,13175,Synset('sit.v.04'),5,When does the court of law sit?,Synset('convene.v.01'),4,The council convened last week,0
13175,13176,Synset('emerge.v.01'),2,"Suddenly, the proprietor emerged from his office",Synset('shell.v.03'),3,The corn shelled,1
13176,13177,Synset('ebb.v.03'),3,The patient's strength ebbed away,Synset('recede.v.03'),2,the unhappy memories of her childhood receded as she grew older,0
13177,13178,Synset('style.v.01'),4,They styled their nation `The Confederate States',Synset('label.v.01'),2,These students were labelled `learning disabled',0
13178,13179,Synset('admit.v.01'),4,He admitted his errors,Synset('sustain.v.06'),5,The court sustained the motion,1
13185,13186,Synset('knot.v.02'),5,knot the shoelaces,Synset('tie.v.01'),4,They tied their victim to the chair,0
13188,13189,Synset('climb.v.04'),6,The path climbed all the way to the top of the hill,Synset('slope.v.01'),5,The terrain sloped down,0
13195,13196,Synset('portray.v.04'),4,The father is portrayed as a good-looking man in this painting,Synset('commend.v.02'),5,His paintings commend him to the artistic world,1
13196,13197,Synset('recite.v.02'),3,she recited a poem,Synset('count.v.04'),4,The toddler could count to 100,1
13208,13209,Synset('culminate.v.01'),2,The meeting culminated in a tearful embrace,Synset('crown.v.02'),3,The speech crowned the meeting,1
13212,13213,Synset('pound.v.05'),4,The locks pound the water of the canal,Synset('partition.v.01'),3,The Arab peninsula was partitioned by the British,0
13216,13217,Synset('suffer.v.08'),2,She is suffering from the hot weather,Synset('freeze.v.03'),3,I could freeze to death in this office when the air conditioning is turned on,1
13217,13218,Synset('heat.v.04'),3,The room heated up quickly,Synset('overheat.v.01'),4,The car engines overheated,1
13223,13224,Synset('spritz.v.01'),4,spritz water on a surface,Synset('squirt.v.01'),3,the boy squirted water at his little sister,0
13229,13230,Synset('entrust.v.01'),3,The messenger was entrusted with the general's secret,Synset('commend.v.03'),4,I commend my children to you,1
13233,13234,Synset('percuss.v.01'),4,the doctor percussed his chest and back,Synset('tap.v.03'),3,He tapped me on the shoulder,0
13237,13238,Synset('detect.v.01'),3,She detected high levels of lead in her drinking water,Synset('sense.v.02'),4,This robot can sense the presence of people in the room,1
13238,13239,Synset('seize.v.01'),2,The sales clerk quickly seized the money on the counter,Synset('grapple.v.02'),3,the two men grappled with each other for several minutes,1
13246,13247,Synset('slow.v.03'),5,The illness slowed him down,Synset('bog_down.v.04'),6,The vote would bog down the house,1
13249,13250,Synset('smoke.v.01'),2,We never smoked marijuana,Synset('puff.v.01'),3,puff a cigar,1
13267,13268,Synset('put_up.v.05'),4,The dealer put up three of his most valuable paintings for auction,Synset('offer.v.06'),3,The stores are offering specials on sweaters this week,0
13271,13272,Synset('drop.v.03'),5,Stock prices dropped,Synset('tumble.v.08'),6,Prices tumbled after the devaluation of the currency,1
13272,13273,Synset('entrust.v.01'),3,The messenger was entrusted with the general's secret,Synset('pledge.v.04'),5,I pledge my honor,1
13273,13274,Synset('reflect.v.07'),7,The mess in his dorm room reflects on the student,Synset('mirror.v.02'),8,The plane crash in Milan mirrored the attack in the World Trade Center,1
13282,13283,Synset('veto.v.01'),7,The President vetoed the bill,Synset('kill.v.02'),8,kill a motion,1
13303,13304,Synset('dull.v.07'),5,Middle age dulled her appetite for travel,Synset('change.v.02'),1,She changed completely as she grew older,0
13304,13305,Synset('reface.v.02'),3,The building was refaced with beautiful stones,Synset('face.v.09'),2,The building was faced with beautiful stones,0
13312,13313,Synset('portray.v.04'),4,The father is portrayed as a good-looking man in this painting,Synset('commend.v.02'),5,His paintings commend him to the artistic world,1
13317,13318,Synset('dredge.v.01'),3,dredge the chicken in flour before frying it,Synset('flour.v.01'),4,flour fish or meat before frying it,1
13326,13327,Synset('attend.v.01'),2,She attends class regularly,Synset('offer.v.09'),4,offer prayers to the gods,1
13332,13333,Synset('vindicate.v.02'),3,vindicate the rights of the citizens,Synset('maintain.v.08'),2,He maintained his innocence,0
13333,13334,Synset('handcraft.v.01'),6,We handcraft all our paper,Synset('craft.v.01'),5,The artisan crafted a complicated tool,0
13337,13338,Synset('join.v.01'),1,He joined the Communist Party as a young man,Synset('pair.v.01'),3,The two old friends paired off,1
13338,13339,Synset('ground.v.05'),5,the storm grounded the ship,Synset('land.v.04'),4,The drug smugglers landed the heroin on the beach of the island,0
13340,13341,Synset('spring-clean.v.01'),7,she started spring-cleaning on April 1,Synset('houseclean.v.01'),6,She housecleans every week,0
13343,13344,Synset('libel.v.01'),3,The newspaper was accused of libeling him,Synset('defame.v.01'),2,The journalists have defamed me!,0
13349,13350,Synset('discover.v.07'),1,Who discovered the North Pole?,Synset('rediscover.v.01'),2,I rediscovered the books that I enjoyed as a child,1
13357,13358,Synset('recreate.v.04'),2,she recreated the feeling of the 1920's with her stage setting,Synset('reinvent.v.02'),3,He reinvented African music for American listeners,1
13359,13360,Synset('graduate.v.02'),8,"This school graduates 2,000 students each year",Synset('confer.v.02'),7,"The university conferred a degree on its most famous former student, who never graduated",0
13365,13366,Synset('command.v.01'),3,The general commanded a huge army,Synset('general.v.01'),4,We are generaled by an incompetent!,1
13368,13369,Synset('habituate.v.02'),2,She became habituated to the background music,Synset('inure.v.01'),3,He was inured to the cold,1
13369,13370,Synset('pound.v.05'),4,The locks pound the water of the canal,Synset('partition.v.01'),3,The Arab peninsula was partitioned by the British,0
13384,13385,Synset('stuff.v.01'),4,The child stuffed candy into his pockets,Synset('overstuff.v.01'),5,The pillow was overstuffed,1
13389,13390,Synset('elude.v.02'),4,What you are seeing in him eludes me,Synset('beggar.v.01'),6,This beggars description!,1
13399,13400,Synset('recede.v.03'),2,the unhappy memories of her childhood receded as she grew older,Synset('ebb.v.03'),3,The patient's strength ebbed away,1
13403,13404,Synset('converge.v.03'),4,The crowd converged on the movie star,Synset('concentrate.v.05'),5,These groups concentrate in the inner cities,1
13405,13406,Synset('effloresce.v.01'),7,These manifestations effloresced in the past,Synset('develop.v.10'),5,A flower developed on the branch,0
13407,13408,Synset('march.v.03'),3,He marched into the classroom and announced the exam,Synset('troop.v.02'),4,They children trooped into the room,1
13414,13415,Synset('mass.v.01'),5,Crowds were massing outside the palace,Synset('press.v.06'),6,The crowds pressed along the street,1
13422,13423,Synset('land.v.04'),4,The drug smugglers landed the heroin on the beach of the island,Synset('ground.v.05'),5,the storm grounded the ship,1
13423,13424,Synset('style.v.01'),4,They styled their nation `The Confederate States',Synset('label.v.01'),2,These students were labelled `learning disabled',0
13425,13426,Synset('plunge.v.06'),4,It plunged to the bottom of the well,Synset('drop.v.02'),3,the bombs are dropping on enemy targets,0
13429,13430,Synset('establish.v.05'),2,The trompe l'oeil-illusion establishes depth,Synset('pacify.v.02'),3,The U.N. troops are working to pacify Bosnia,1
13432,13433,Synset('equal.v.03'),2,let's equalize the duties among all employees in this office,Synset('homogenize.v.01'),3,homogenize the main ingredients,1
13436,13437,Synset('swab.v.01'),3,swab the ship's decks,Synset('absorb.v.04'),1,The sponge absorbs water well,0
13438,13439,Synset('holystone.v.01'),4,holystone the ship's deck,Synset('scrub.v.01'),3,She scrubbed his back,0
13440,13441,Synset('unstuff.v.01'),2,The medicine unstuffed my nose in minutes!,Synset('unblock.v.01'),3,the procedure unblocked his arteries,1
13441,13442,Synset('climb.v.05'),7,This young man knows how to climb the social ladder,Synset('progress.v.01'),6,He progressed well in school,0
13444,13445,Synset('solarize.v.03'),6,be careful not to solarize the photographic film,Synset('overexpose.v.01'),5,the photographic film was overexposed and there is no image,0
13445,13446,Synset('face.v.09'),2,The building was faced with beautiful stones,Synset('reface.v.02'),3,The building was refaced with beautiful stones,1
13446,13447,Synset('insulate.v.01'),2,We had his bedroom insulated before winter came,Synset('soundproof.v.01'),3,Proust had his apartment soundproofed,1
13447,13448,Synset('glance.v.01'),2,She only glanced at the paper,Synset('look.v.01'),1,She looked over the expanse of land,0
13448,13449,Synset('create.v.02'),1,The company was created 25 years ago,Synset('build.v.06'),3,build a modern nation,1
13450,13451,Synset('invade.v.01'),3,"Hitler invaded Poland on September 1, 1939",Synset('infest.v.01'),4,the roaches infested our kitchen,1
13451,13452,Synset('unmask.v.01'),7,The journal article unmasked the corrupt politician,Synset('debunk.v.01'),6,The physicist debunked the psychic's claims,0
13455,13456,Synset('object.v.01'),4,She never objected to the amount of work her boss charged her with,Synset('appeal.v.04'),6,She appealed the verdict,1
13459,13460,Synset('reflect.v.04'),2,Drive carefully--the wet road reflects,Synset('sparkle.v.01'),3,Unquarried marble sparkled on the hillside,1
13473,13474,Synset('recommit.v.02'),4,It was recommitted into her custody,Synset('entrust.v.01'),3,The messenger was entrusted with the general's secret,0
13474,13475,Synset('landscape.v.02'),7,My sons landscapes for corporations and earns a good living,Synset('garden.v.01'),6,My hobby is gardening,0
13478,13479,Synset('debunk.v.01'),6,The physicist debunked the psychic's claims,Synset('unmask.v.01'),7,The journal article unmasked the corrupt politician,1
13479,13480,Synset('invade.v.01'),3,"Hitler invaded Poland on September 1, 1939",Synset('infest.v.01'),4,the roaches infested our kitchen,1
13484,13485,Synset('beard.v.01'),5,Houses bearded the top of the heights,Synset('rim.v.01'),4,Sugar rimmed the dessert plate,0
13485,13486,Synset('graduate.v.02'),8,"This school graduates 2,000 students each year",Synset('confer.v.02'),7,"The university conferred a degree on its most famous former student, who never graduated",0
13486,13487,Synset('condemn.v.04'),7,Her strange behavior condemned her,Synset('attaint.v.02'),8,the man was attainted,1
13487,13488,Synset('abdicate.v.01'),5,The King abdicated when he married a divorcee,Synset('vacate.v.01'),4,She vacated the position when she got pregnant,0
13494,13495,Synset('tense.v.04'),3,he got a phone call from his lawyer that tensed him up,Synset('stretch.v.02'),4,Stretch your legs!,1
13498,13499,Synset('flood.v.04'),4,Our basement flooded during the heavy rains,Synset('fill.v.02'),3,The pool slowly filled with water,0
13499,13500,Synset('kid.v.02'),6,"After we relaxed, we just kidded around",Synset('tease.v.02'),5,The children teased the new teacher,0
13511,13512,Synset('deform.v.05'),3,His body was deformed by leprosy,Synset('jaundice.v.01'),4,Jealousy had jaundiced his judgment,1
13519,13520,Synset('tarnish.v.01'),4,The silver was tarnished by the long exposure to the air,Synset('spot.v.04'),3,The wine spotted the tablecloth,0
13526,13527,Synset('instruct.v.02'),9,She instructed the students to work on their pronunciation,Synset('charge.v.20'),10,The teacher charged the children to memorize the poem,1
13527,13528,Synset('shipwreck.v.03'),4,They were shipwrecked in one of the mysteries at sea,Synset('subject.v.01'),3,He subjected me to his awful poetry,0
13528,13529,Synset('strengthen.v.02'),2,His body strengthened,Synset('proof.v.05'),3,proof the materials against shrinking in the dryer,1
13530,13531,Synset('subpoena.v.01'),6,The witness and her records were subpoenaed,Synset('deliver.v.02'),4,our local super market delivers,0
13543,13544,Synset('mirror.v.02'),8,The plane crash in Milan mirrored the attack in the World Trade Center,Synset('attest.v.01'),6,His high fever attested to his illness,0
13551,13552,Synset('defame.v.01'),2,The journalists have defamed me!,Synset('charge.v.02'),1,he charged the director with indifference,0
13554,13555,Synset('submarine.v.01'),4,The child was injured when he submarined under the safety belt of the car,Synset('skid.v.04'),3,the wheels skidded against the sidewalk,0
13555,13556,Synset('perturb.v.01'),3,She was rather perturbed by the news that her father was seriously ill,Synset('eat.v.04'),5,What's eating you?,1
13556,13557,Synset('check.v.19'),3,He checked my kings,Synset('attack.v.03'),2,The Serbs attacked the village at night,0
13559,13560,Synset('malfunction.v.01'),3,the coffee maker malfunctioned,Synset('jam.v.05'),4,the mechanism jammed,1
13566,13567,Synset('expect.v.01'),3,The meteorologists are expecting rain for tomorrow,Synset('believe.v.03'),4,I believe that he will come back from the war,1
13568,13569,Synset('form.v.07'),2,the water formed little beads,Synset('head.v.08'),3,The wheat headed early this year,1
13573,13574,Synset('roar.v.04'),3,desperadoes from the hills regularly roared in to take over the town,Synset('proceed.v.02'),2,We proceeded towards Washington,0
13576,13577,Synset('snap.v.12'),5,he snapped indignantly,Synset('seize.v.01'),2,The sales clerk quickly seized the money on the counter,0
13581,13582,Synset('mistime.v.01'),7,She mistimed the marathon runner,Synset('clock.v.01'),6,he clocked the runners,0
13594,13595,Synset('devitalize.v.01'),3,The recession devitalized the economy,Synset('eviscerate.v.04'),4,the compromise among the parties eviscerated the bill that had been proposed,1
13597,13598,Synset('command.v.03'),8,This speaker commands a high fee,Synset('demand.v.03'),7,The bank demanded payment of the loan,0
13599,13600,Synset('monetize.v.01'),6,They monetized the lira,Synset('legalize.v.01'),5,Marijuana should be legalized,0
13600,13601,Synset('pluck.v.04'),3,he plucked the strings of his mandolin,Synset('twang.v.04'),4,He twanged his bow,1
13603,13604,Synset('tug.v.03'),6,The tugboat tugged the freighter into the harbor,Synset('drag.v.01'),3,He dragged the big suitcase behind him,0
13604,13605,Synset('troop.v.02'),4,They children trooped into the room,Synset('march.v.03'),3,He marched into the classroom and announced the exam,0
13613,13614,Synset('emit.v.02'),1,The ozone layer blocks some harmful rays which the sun emits,Synset('ray.v.01'),2,That tower rays a laser beam for miles across the sky,1
13616,13617,Synset('convert.v.01'),2,We converted from 220 to 110 Volt,Synset('decimalize.v.02'),3,The country decimalized the currency in 1975,1
13618,13619,Synset('lather.v.03'),5,this unfit horse lathers easily,Synset('froth.v.03'),4,the angry man was frothing at the mouth,0
13620,13621,Synset('crisscross.v.02'),8,wrinkles crisscrossed her face,Synset('line.v.04'),7,sorrow had lined his face,0
13625,13626,Synset('press.v.01'),2,He pressed down on the boards,Synset('grit.v.02'),5,grit one's teeth,1
13626,13627,Synset('quest.v.02'),4,The dog went off and quested,Synset('pursue.v.02'),2,The police car pursued the suspected attacker,0
13628,13629,Synset('ooh.v.01'),3,They oohed and aahed when they unwrapped the presents,Synset('exclaim.v.01'),2,`I won!' he exclaimed,0
13635,13636,Synset('desensitize.v.01'),2,The war desensitized many soldiers,Synset('stun.v.03'),3,The news stunned her,1
13637,13638,Synset('colonize.v.01'),4,Europeans colonized Africa in the 17th century,Synset('annex.v.01'),3,Hitler annexed Lithuania,0
13641,13642,Synset('hop.v.05'),5,He hopped the bush,Synset('pass.v.07'),3,The sports car passed all the trucks,0
13644,13645,Synset('overshadow.v.01'),4,the tragedy overshadowed the couple's happiness,Synset('brood.v.02'),3,The terrible vision brooded over her all day long,0
13648,13649,Synset('eviscerate.v.04'),4,the compromise among the parties eviscerated the bill that had been proposed,Synset('devitalize.v.01'),3,The recession devitalized the economy,0
13652,13653,Synset('price.v.01'),2,The grocer priced his wares high,Synset('rig.v.02'),3,rig prices,1
13656,13657,Synset('beat.v.07'),3,The sun was beating down on us,Synset('glare.v.03'),2,The sun glared down on us,0
13661,13662,Synset('burn.v.08'),3,Witches were burned in Salem,Synset('execute.v.01'),2,"In some states, criminals are executed",0
13664,13665,Synset('wow.v.01'),3,The speaker wowed the audience,Synset('impress.v.02'),2,The young chess player impressed her audience,0
13667,13668,Synset('furnish.v.02'),4,We furnished the house in the Biedermeyer style,Synset('refurnish.v.01'),5,We refurnished the living room,1
13679,13680,Synset('clear.v.08'),3,The fog cleared in the afternoon,Synset('vanish.v.02'),2,The effect vanished when day broke,0
